D=12
0	1	61
0	2	42
0	3	46
0	4	100
0	5	60
0	6	60
0	7	49
0	8	1
0	9	26
0	10	5
0	11	17
0	12	25
0	13	99
0	14	71
0	15	79
0	16	87
0	17	67
0	18	93
0	19	49
0	20	99
0	21	27
0	22	99
0	23	76
0	24	34
0	25	32
0	26	90
0	27	90
0	28	70
0	29	90
0	30	21
0	31	43
0	32	70
0	33	10
0	34	56
0	35	92
0	36	96
0	37	44
0	38	31
0	39	37
0	40	60
0	41	85
0	42	47
0	43	95
0	44	78
0	45	44
0	46	45
0	47	87
0	48	76
0	49	12
1	2	80
1	3	39
1	4	4
1	5	57
1	6	25
1	7	65
1	8	55
1	9	43
1	10	48
1	11	98
1	12	20
1	13	12
1	14	59
1	15	24
1	16	75
1	17	90
1	18	72
1	19	53
1	20	1
1	21	2
1	22	20
1	23	68
1	24	35
1	25	97
1	26	46
1	27	64
1	28	39
1	29	33
1	30	97
1	31	30
1	32	24
1	33	80
1	34	10
1	35	14
1	36	22
1	37	67
1	38	72
1	39	68
1	40	91
1	41	14
1	42	19
1	43	20
1	44	16
1	45	95
1	46	47
1	47	80
1	48	39
1	49	20
2	3	12
2	4	70
2	5	35
2	6	63
2	7	90
2	8	27
2	9	89
2	10	31
2	11	31
2	12	29
2	13	19
2	14	59
2	15	89
2	16	78
2	17	99
2	18	94
2	19	66
2	20	37
2	21	59
2	22	29
2	23	58
2	24	64
2	25	12
2	26	38
2	27	58
2	28	98
2	29	8
2	30	82
2	31	45
2	32	64
2	33	98
2	34	80
2	35	22
2	36	2
2	37	43
2	38	85
2	39	23
2	40	2
2	41	48
2	42	1
2	43	95
2	44	64
2	45	89
2	46	23
2	47	91
2	48	36
2	49	98
3	4	41
3	5	26
3	6	36
3	7	18
3	8	95
3	9	98
3	10	70
3	11	34
3	12	86
3	13	39
3	14	80
3	15	64
3	16	33
3	17	20
3	18	89
3	19	20
3	20	43
3	21	8
3	22	24
3	23	69
3	24	54
3	25	30
3	26	70
3	27	83
3	28	84
3	29	61
3	30	87
3	31	16
3	32	23
3	33	79
3	34	98
3	35	17
3	36	56
3	37	1
3	38	23
3	39	93
3	40	6
3	41	37
3	42	25
3	43	11
3	44	88
3	45	87
3	46	14
3	47	18
3	48	6
3	49	20
4	5	100
4	6	100
4	7	10
4	8	31
4	9	22
4	10	38
4	11	12
4	12	28
4	13	87
4	14	91
4	15	87
4	16	83
4	17	12
4	18	68
4	19	85
4	20	42
4	21	89
4	22	95
4	23	35
4	24	3
4	25	94
4	26	75
4	27	30
4	28	17
4	29	17
4	30	25
4	31	10
4	32	64
4	33	50
4	34	26
4	35	91
4	36	84
4	37	51
4	38	83
4	39	83
4	40	38
4	41	22
4	42	100
4	43	88
4	44	35
4	45	20
4	46	15
4	47	55
4	48	86
4	49	100
5	6	70
5	7	82
5	8	68
5	9	86
5	10	37
5	11	32
5	12	90
5	13	84
5	14	64
5	15	23
5	16	54
5	17	39
5	18	68
5	19	17
5	20	78
5	21	35
5	22	2
5	23	59
5	24	3
5	25	6
5	26	91
5	27	61
5	28	66
5	29	8
5	30	24
5	31	70
5	32	23
5	33	40
5	34	18
5	35	24
5	36	49
5	37	45
5	38	81
5	39	48
5	40	37
5	41	78
5	42	25
5	43	17
5	44	5
5	45	73
5	46	71
5	47	65
5	48	17
5	49	25
6	7	35
6	8	27
6	9	58
6	10	21
6	11	69
6	12	51
6	13	30
6	14	58
6	15	49
6	16	98
6	17	94
6	18	10
6	19	49
6	20	42
6	21	8
6	22	90
6	23	59
6	24	37
6	25	45
6	26	1
6	27	2
6	28	90
6	29	44
6	30	17
6	31	49
6	32	12
6	33	62
6	34	18
6	35	93
6	36	58
6	37	28
6	38	45
6	39	85
6	40	58
6	41	45
6	42	56
6	43	86
6	44	4
6	45	98
6	46	9
6	47	25
6	48	77
6	49	71
7	8	52
7	9	83
7	10	8
7	11	30
7	12	61
7	13	86
7	14	42
7	15	31
7	16	23
7	17	74
7	18	100
7	19	60
7	20	23
7	21	55
7	22	3
7	23	41
7	24	20
7	25	23
7	26	84
7	27	100
7	28	83
7	29	35
7	30	52
7	31	37
7	32	48
7	33	28
7	34	35
7	35	17
7	36	55
7	37	64
7	38	74
7	39	64
7	40	100
7	41	93
7	42	55
7	43	74
7	44	57
7	45	18
7	46	9
7	47	94
7	48	31
7	49	34
8	9	10
8	10	97
8	11	45
8	12	58
8	13	62
8	14	87
8	15	18
8	16	75
8	17	74
8	18	4
8	19	47
8	20	71
8	21	29
8	22	36
8	23	80
8	24	59
8	25	78
8	26	6
8	27	73
8	28	4
8	29	43
8	30	27
8	31	82
8	32	90
8	33	99
8	34	28
8	35	48
8	36	12
8	37	85
8	38	15
8	39	11
8	40	77
8	41	62
8	42	77
8	43	18
8	44	60
8	45	5
8	46	43
8	47	15
8	48	94
8	49	57
9	10	12
9	11	88
9	12	35
9	13	59
9	14	79
9	15	92
9	16	54
9	17	75
9	18	66
9	19	38
9	20	94
9	21	61
9	22	58
9	23	64
9	24	43
9	25	56
9	26	15
9	27	75
9	28	72
9	29	46
9	30	38
9	31	55
9	32	56
9	33	76
9	34	82
9	35	30
9	36	29
9	37	32
9	38	60
9	39	16
9	40	63
9	41	78
9	42	39
9	43	30
9	44	17
9	45	45
9	46	33
9	47	70
9	48	71
9	49	72
10	11	17
10	12	67
10	13	69
10	14	16
10	15	20
10	16	100
10	17	13
10	18	42
10	19	10
10	20	42
10	21	89
10	22	77
10	23	62
10	24	27
10	25	93
10	26	71
10	27	61
10	28	72
10	29	81
10	30	84
10	31	66
10	32	81
10	33	66
10	34	29
10	35	98
10	36	8
10	37	8
10	38	10
10	39	36
10	40	4
10	41	17
10	42	12
10	43	51
10	44	99
10	45	28
10	46	55
10	47	72
10	48	17
10	49	96
11	12	48
11	13	39
11	14	99
11	15	54
11	16	98
11	17	60
11	18	13
11	19	100
11	20	21
11	21	81
11	22	73
11	23	37
11	24	100
11	25	62
11	26	93
11	27	78
11	28	2
11	29	31
11	30	74
11	31	75
11	32	81
11	33	98
11	34	15
11	35	24
11	36	4
11	37	41
11	38	98
11	39	21
11	40	97
11	41	69
11	42	58
11	43	27
11	44	6
11	45	7
11	46	22
11	47	54
11	48	77
11	49	17
12	13	89
12	14	74
12	15	5
12	16	26
12	17	57
12	18	78
12	19	97
12	20	13
12	21	12
12	22	98
12	23	62
12	24	77
12	25	11
12	26	3
12	27	38
12	28	74
12	29	62
12	30	48
12	31	46
12	32	78
12	33	76
12	34	64
12	35	28
12	36	68
12	37	26
12	38	98
12	39	90
12	40	47
12	41	55
12	42	87
12	43	67
12	44	26
12	45	94
12	46	9
12	47	55
12	48	61
12	49	24
13	14	54
13	15	23
13	16	68
13	17	69
13	18	100
13	19	81
13	20	32
13	21	74
13	22	50
13	23	78
13	24	81
13	25	29
13	26	16
13	27	39
13	28	46
13	29	87
13	30	33
13	31	84
13	32	54
13	33	52
13	34	46
13	35	34
13	36	63
13	37	81
13	38	6
13	39	32
13	40	69
13	41	85
13	42	50
13	43	95
13	44	8
13	45	93
13	46	40
13	47	59
13	48	66
13	49	16
14	15	91
14	16	83
14	17	39
14	18	35
14	19	48
14	20	23
14	21	58
14	22	70
14	23	92
14	24	4
14	25	42
14	26	97
14	27	5
14	28	5
14	29	45
14	30	84
14	31	30
14	32	85
14	33	88
14	34	21
14	35	2
14	36	77
14	37	38
14	38	85
14	39	26
14	40	9
14	41	88
14	42	42
14	43	44
14	44	40
14	45	87
14	46	45
14	47	93
14	48	1
14	49	9
15	16	38
15	17	69
15	18	92
15	19	8
15	20	50
15	21	34
15	22	45
15	23	15
15	24	99
15	25	69
15	26	26
15	27	2
15	28	47
15	29	31
15	30	87
15	31	10
15	32	85
15	33	88
15	34	57
15	35	85
15	36	5
15	37	47
15	38	62
15	39	76
15	40	68
15	41	14
15	42	3
15	43	75
15	44	3
15	45	70
15	46	29
15	47	28
15	48	12
15	49	25
16	17	82
16	18	38
16	19	74
16	20	22
16	21	36
16	22	54
16	23	29
16	24	30
16	25	6
16	26	84
16	27	36
16	28	31
16	29	34
16	30	85
16	31	90
16	32	81
16	33	21
16	34	57
16	35	1
16	36	97
16	37	21
16	38	35
16	39	20
16	40	35
16	41	65
16	42	72
16	43	11
16	44	79
16	45	14
16	46	23
16	47	90
16	48	19
16	49	86
17	18	2
17	19	87
17	20	58
17	21	22
17	22	59
17	23	90
17	24	88
17	25	50
17	26	38
17	27	11
17	28	74
17	29	46
17	30	28
17	31	42
17	32	90
17	33	51
17	34	20
17	35	54
17	36	68
17	37	4
17	38	100
17	39	53
17	40	31
17	41	32
17	42	22
17	43	19
17	44	13
17	45	81
17	46	77
17	47	13
17	48	65
17	49	29
18	19	62
18	20	47
18	21	97
18	22	11
18	23	80
18	24	33
18	25	90
18	26	12
18	27	66
18	28	11
18	29	41
18	30	56
18	31	43
18	32	43
18	33	84
18	34	95
18	35	84
18	36	64
18	37	83
18	38	91
18	39	88
18	40	100
18	41	4
18	42	100
18	43	29
18	44	29
18	45	20
18	46	1
18	47	57
18	48	11
18	49	45
19	20	27
19	21	56
19	22	7
19	23	97
19	24	43
19	25	72
19	26	28
19	27	15
19	28	57
19	29	33
19	30	74
19	31	4
19	32	56
19	33	84
19	34	69
19	35	79
19	36	96
19	37	52
19	38	87
19	39	97
19	40	11
19	41	14
19	42	78
19	43	11
19	44	24
19	45	45
19	46	78
19	47	46
19	48	75
19	49	81
20	21	69
20	22	75
20	23	91
20	24	13
20	25	1
20	26	37
20	27	7
20	28	35
20	29	5
20	30	53
20	31	49
20	32	37
20	33	69
20	34	44
20	35	59
20	36	96
20	37	44
20	38	24
20	39	80
20	40	72
20	41	32
20	42	17
20	43	79
20	44	94
20	45	43
20	46	29
20	47	17
20	48	51
20	49	76
21	22	49
21	23	31
21	24	28
21	25	70
21	26	8
21	27	83
21	28	100
21	29	77
21	30	62
21	31	8
21	32	74
21	33	5
21	34	72
21	35	3
21	36	67
21	37	25
21	38	23
21	39	46
21	40	99
21	41	44
21	42	33
21	43	88
21	44	45
21	45	46
21	46	87
21	47	14
21	48	57
21	49	68
22	23	35
22	24	6
22	25	1
22	26	96
22	27	5
22	28	3
22	29	29
22	30	7
22	31	95
22	32	57
22	33	17
22	34	14
22	35	93
22	36	68
22	37	94
22	38	35
22	39	70
22	40	1
22	41	64
22	42	13
22	43	53
22	44	96
22	45	83
22	46	12
22	47	79
22	48	13
22	49	95
23	24	39
23	25	84
23	26	12
23	27	13
23	28	89
23	29	11
23	30	48
23	31	38
23	32	99
23	33	99
23	34	35
23	35	69
23	36	35
23	37	78
23	38	86
23	39	46
23	40	7
23	41	78
23	42	30
23	43	67
23	44	90
23	45	96
23	46	91
23	47	42
23	48	93
23	49	100
24	25	30
24	26	99
24	27	78
24	28	16
24	29	31
24	30	78
24	31	1
24	32	89
24	33	48
24	34	60
24	35	100
24	36	30
24	37	56
24	38	10
24	39	77
24	40	78
24	41	42
24	42	88
24	43	96
24	44	73
24	45	25
24	46	40
24	47	91
24	48	66
24	49	89
25	26	78
25	27	3
25	28	35
25	29	36
25	30	12
25	31	49
25	32	80
25	33	79
25	34	13
25	35	27
25	36	47
25	37	80
25	38	76
25	39	62
25	40	40
25	41	94
25	42	15
25	43	29
25	44	32
25	45	70
25	46	46
25	47	44
25	48	81
25	49	54
26	27	77
26	28	76
26	29	88
26	30	34
26	31	53
26	32	42
26	33	16
26	34	47
26	35	92
26	36	90
26	37	83
26	38	76
26	39	70
26	40	38
26	41	87
26	42	55
26	43	83
26	44	24
26	45	94
26	46	14
26	47	50
26	48	36
26	49	11
27	28	61
27	29	22
27	30	49
27	31	92
27	32	34
27	33	57
27	34	29
27	35	73
27	36	51
27	37	28
27	38	96
27	39	37
27	40	92
27	41	97
27	42	99
27	43	43
27	44	32
27	45	33
27	46	51
27	47	54
27	48	75
27	49	49
28	29	1
28	30	92
28	31	76
28	32	75
28	33	36
28	34	6
28	35	46
28	36	76
28	37	17
28	38	46
28	39	3
28	40	47
28	41	50
28	42	73
28	43	53
28	44	32
28	45	100
28	46	49
28	47	5
28	48	70
28	49	3
29	30	27
29	31	58
29	32	100
29	33	7
29	34	45
29	35	76
29	36	15
29	37	11
29	38	68
29	39	24
29	40	26
29	41	4
